cluster	pdb	uniclust	scop	pfam	full
23231	1	1	0	1	1
23722	0	1	0	0	1
47072	1	1	1	1	1
47074	1	0	1	0	1
6402	1	1	1	1	1
15312	0	1	0	0	1
12470	0	1	0	0	1
30946	1	1	1	1	1
6404	0	1	0	0	1
16	1	1	1	1	1
6409	0	0	0	0	0
27037	0	1	0	0	1
48865	1	1	1	1	1
48864	0	0	0	0	0
7766	1	1	1	1	1
7767	1	1	1	0	1
50705	1	1	1	1	1
44374	0	1	0	0	1
47942	0	0	0	1	1
3905	1	1	1	1	1
26712	0	1	0	0	1
3900	1	1	1	1	1
21123	0	0	0	0	0
13059	0	0	0	0	0
6745	1	1	1	1	1
6744	0	1	0	0	1
32598	1	1	1	1	1
32599	0	1	0	0	1
50701	0	1	1	0	1
6743	0	1	1	0	1
50252	1	1	1	1	1
45037	0	0	0	0	0
20110	0	0	0	0	0
9958	0	1	1	0	1
9955	1	1	1	1	1
39040	1	1	1	1	1
9957	0	1	0	0	1
39042	1	1	0	0	1
39045	1	1	1	0	1
39044	1	1	1	1	1
39047	1	1	1	0	1
39046	0	1	0	0	1
19920	1	1	1	1	1
16201	1	1	1	0	1
32042	1	1	0	1	1
16751	0	0	0	0	0
19924	0	0	0	0	0
19253	0	0	0	0	0
16206	0	1	0	0	1
16755	0	0	0	0	0
209	1	1	1	1	1
16209	1	1	1	1	1
2954	0	0	0	0	0
12046	0	0	0	0	0
27850	0	1	0	0	1
22990	1	1	1	1	1
21462	1	1	1	1	1
43821	1	0	1	1	1
25764	0	0	0	0	0
43824	1	1	1	1	1
43799	1	1	1	1	1
24182	1	1	1	1	1
21642	0	0	0	0	0
21643	1	1	1	1	1
49530	1	1	1	1	1
33394	0	0	0	0	0
21646	0	1	0	0	1
49535	0	0	0	0	0
23270	1	1	1	1	1
21869	0	1	0	0	1
18976	0	1	0	0	1
33390	1	1	1	1	1
45341	0	0	0	0	0
26072	1	1	0	0	1
25025	1	1	1	1	1
2521	0	0	0	0	0
45439	0	1	1	0	1
2522	1	1	1	1	1
2529	1	1	1	1	1
25023	0	0	0	0	0
11464	0	0	0	0	0
20595	1	1	1	0	1
11468	1	1	1	1	1
43172	1	1	1	1	1
20594	0	1	1	0	1
5061	1	1	1	1	1
45610	0	1	0	0	1
5069	0	1	1	0	1
38550	1	1	1	1	1
17152	0	1	0	0	1
38804	0	0	0	0	0
17409	1	1	1	1	1
17156	0	0	0	0	0
38557	0	1	1	0	1
17405	1	1	1	1	1
17406	1	1	1	1	1
17403	1	1	1	1	1
17402	1	1	1	1	1
25181	0	1	1	0	1
13318	0	0	0	0	0
4404	0	1	1	0	1
4405	0	1	0	0	1
4400	1	1	1	1	1
13310	1	1	1	1	1
10758	0	1	1	0	1
929	0	0	0	0	0
9571	1	1	1	1	1
9576	1	1	1	1	1
9575	1	1	1	1	1
9574	1	1	1	1	1
36743	1	1	1	0	1
10752	0	0	0	0	0
36292	0	1	0	0	1
10754	1	1	1	1	1
10757	1	1	1	1	1
14839	1	1	1	1	1
14838	0	0	0	0	0
5390	0	1	0	0	1
11803	0	1	0	0	1
11802	1	1	1	1	1
11800	1	1	1	1	1
14835	0	1	0	0	1
11806	1	1	1	1	1
14837	1	1	1	1	1
45292	1	1	1	1	1
45290	0	0	0	0	0
20118	1	1	1	0	1
45295	1	1	1	1	1
45298	0	0	0	0	0
48660	1	1	1	1	1
36127	1	1	1	1	1
36121	1	1	1	0	1
36128	1	1	1	0	1
44219	1	1	1	1	1
44211	1	1	1	1	1
44745	0	0	0	0	0
43384	0	0	0	0	0
48009	0	0	0	0	0
27589	1	1	1	1	1
27851	0	1	0	0	1
48000	0	1	0	0	1
48003	0	1	0	0	1
27857	1	1	0	1	1
27584	0	0	1	0	1
40916	1	1	1	0	1
29730	1	1	1	1	1
29736	0	1	0	0	1
9392	1	1	1	1	1
782	0	0	0	0	0
18574	0	1	1	0	1
18576	1	1	1	1	1
18577	0	1	0	0	1
34295	0	0	0	0	0
15048	0	1	1	0	1
15121	1	1	1	1	1
6915	0	1	0	0	1
41532	1	1	1	1	1
39543	0	0	0	0	0
39548	0	0	0	0	0
26989	0	0	0	0	0
7156	0	0	1	0	1
26986	0	0	0	0	0
49658	0	0	0	0	0
48291	1	0	0	1	1
7152	0	1	0	0	1
26982	0	1	0	0	1
18750	1	1	1	0	1
37657	0	1	0	0	1
37654	1	1	1	1	1
37655	1	1	1	1	1
37652	1	1	1	1	1
18755	0	1	0	0	1
37650	0	0	1	0	1
18757	0	0	0	0	0
2010	0	1	0	0	1
28749	1	1	1	1	1
30007	1	1	1	1	1
30003	1	1	1	1	1
30000	0	0	0	0	0
39602	1	1	1	1	1
49121	0	0	0	0	0
400	1	1	1	1	1
8062	1	1	1	1	1
40915	1	1	1	1	1
28216	1	1	1	1	1
40666	1	1	1	1	1
251	0	0	0	0	0
40669	0	0	0	0	0
40668	1	1	1	1	1
50448	0	0	0	0	0
28747	1	1	1	1	1
44963	1	1	1	1	1
50334	1	0	1	0	1
2891	0	1	1	0	1
50333	0	1	1	0	1
44965	0	0	0	1	1
1106	1	1	1	1	1
23003	1	1	1	1	1
1104	0	0	0	0	0
23001	1	1	1	1	1
47246	0	0	0	0	0
1451	0	1	0	0	1
1453	0	0	0	0	0
1898	0	1	1	0	1
1458	1	1	1	1	1
28060	1	1	1	1	1
3097	0	0	0	0	0
46152	0	0	0	0	0
22355	0	1	0	0	1
22606	0	1	1	0	1
22604	1	1	0	0	1
22351	0	0	0	0	0
22601	1	1	1	0	1
1894	0	1	1	0	1
23474	0	0	0	0	0
26515	1	1	1	1	1
26514	1	1	1	1	1
30606	0	0	0	0	0
13873	0	0	0	0	0
38230	1	1	1	0	1
28601	1	1	1	1	1
28605	0	0	0	0	0
42700	1	1	1	1	1
13581	0	1	0	0	1
43361	1	1	1	1	1
43363	0	1	1	0	1
4799	0	0	0	0	0
35654	1	1	1	1	1
42256	1	1	1	0	1
35656	0	1	0	0	1
4790	0	0	0	0	0
35652	0	0	0	0	0
13585	1	1	1	1	1
5836	1	1	1	1	1
26369	1	1	1	1	1
11257	0	1	0	0	1
42255	1	1	1	0	1
5839	0	0	0	0	0
19009	1	1	1	0	1
19000	1	1	1	1	1
32924	0	1	0	0	1
4036	1	1	1	1	1
39790	1	1	1	1	1
25378	1	1	1	1	1
25375	0	1	0	0	1
23918	0	1	0	0	1
23910	1	1	1	1	1
23911	1	1	1	1	1
27208	1	1	1	1	1
27209	0	0	0	0	0
40592	1	1	1	1	1
27200	1	1	0	1	1
43584	1	1	1	1	1
43586	0	0	0	0	0
43580	0	0	0	0	0
25518	1	1	1	1	1
36350	0	1	1	0	1
25516	1	1	1	1	1
36356	0	0	0	0	0
21981	1	1	1	1	1
28461	1	1	1	1	1
21982	0	1	1	0	1
21984	0	1	1	0	1
21989	0	0	0	0	0
21988	0	1	1	1	1
42368	0	1	0	0	1
42369	0	1	0	0	1
17219	1	1	1	0	1
17364	0	1	0	0	1
17365	0	0	0	0	0
17366	1	1	1	1	1
12783	1	0	0	0	1
17368	1	1	1	0	1
12787	0	1	0	0	1
10321	1	1	1	1	1
2648	1	1	1	0	1
10323	1	1	1	1	1
4898	1	1	1	1	1
39833	1	1	1	0	1
24996	1	1	1	1	1
2772	0	1	0	0	1
3002	0	0	0	0	0
4897	1	1	1	0	1
2775	1	1	1	1	1
2776	1	1	1	1	1
2777	0	1	0	0	1
16415	1	1	0	1	1
16414	1	1	1	0	1
16945	1	1	1	1	1
7979	0	1	0	0	1
9142	0	0	0	0	0
9492	1	1	1	1	1
30723	1	1	1	1	1
16419	0	0	0	0	0
9495	0	1	0	0	1
45077	1	1	1	1	1
6266	0	1	0	0	1
6264	1	1	1	1	1
12253	0	0	0	0	0
6260	0	1	0	0	1
12250	1	1	1	1	1
3009	1	1	1	1	1
6268	0	1	0	0	1
20855	1	1	1	1	1
17091	1	0	0	1	1
17096	0	1	1	0	1
17097	0	0	0	0	0
17094	1	1	1	1	1
17095	0	0	0	0	0
20858	1	1	1	0	1
20859	0	0	0	0	0
9726	0	1	0	0	1
35330	1	1	1	1	1
21325	0	0	0	0	0
21326	1	1	1	0	1
21321	0	0	0	0	0
49275	1	1	1	1	1
32532	0	1	1	0	1
27450	1	1	1	1	1
33388	1	1	1	0	1
846	0	1	0	0	1
8899	0	0	0	0	0
22989	1	1	1	0	1
17969	1	1	1	1	1
8892	0	1	0	1	1
849	1	1	1	1	1
8890	1	1	1	1	1
41980	1	1	1	1	1
41987	1	1	1	1	1
41986	1	1	1	1	1
45354	0	1	0	0	1
45355	0	1	0	0	1
45609	0	0	0	0	0
45358	1	1	1	1	1
16662	0	0	0	0	0
38016	0	1	1	0	1
40059	1	1	1	1	1
26867	1	0	0	0	1
20339	0	1	1	0	1
44007	0	1	0	0	1
26862	0	0	0	0	0
26861	0	0	0	0	0
27458	0	0	0	0	0
16661	1	1	1	1	1
48682	0	1	0	0	1
19360	0	1	0	0	1
1731	0	0	0	0	0
1733	1	1	1	0	1
1732	1	1	1	1	1
18752	0	1	0	0	1
13126	0	1	0	0	1
15808	0	1	0	0	1
15805	1	1	1	1	1
37653	1	1	1	1	1
40273	0	1	1	0	1
40275	1	1	1	1	1
18329	1	1	1	1	1
18328	1	1	1	1	1
28471	0	0	0	0	0
28474	1	1	1	1	1
28475	0	0	0	0	0
18321	0	0	0	0	0
28478	0	1	0	0	1
28479	0	0	0	0	0
14312	0	0	0	0	0
48497	0	0	0	0	0
20324	0	0	0	0	0
48493	1	1	1	1	1
20321	0	0	0	0	0
17956	0	1	1	0	1
48498	0	1	0	0	1
20329	1	1	1	1	1
31528	1	1	1	1	1
31523	0	0	0	0	0
31521	0	0	0	0	0
31525	0	0	0	0	0
5640	1	1	1	1	1
47583	0	0	0	0	0
49221	0	1	0	0	1
40587	0	0	1	0	1
40580	1	1	1	0	1
40581	1	1	1	1	1
40588	0	1	1	0	1
23741	1	1	1	1	1
47056	1	1	1	1	1
47727	1	1	1	1	1
47726	1	1	1	1	1
47053	0	1	0	0	1
23210	0	0	0	0	0
23748	1	1	0	0	1
47729	1	1	1	1	1
28299	1	1	1	1	1
48800	0	0	0	0	0
48806	0	1	1	0	1
48809	0	1	0	0	1
483	0	0	1	0	1
482	1	1	1	0	1
6460	0	1	0	0	1
12410	0	1	0	0	1
30924	0	0	0	0	0
7740	1	1	1	1	1
7741	0	1	0	0	1
31030	1	1	1	1	1
35007	0	1	0	0	1
35009	1	1	1	0	1
50838	1	1	0	0	1
31039	1	1	1	1	1
3922	0	1	0	0	1
19491	0	1	0	0	1
3927	1	1	0	0	1
3928	0	1	0	0	1
34716	0	1	0	0	1
34717	0	0	0	0	0
34713	0	0	0	0	0
34710	1	1	1	1	1
34711	1	1	1	1	1
39057	0	1	0	0	1
34719	0	1	0	0	1
16710	0	1	0	0	1
39064	1	1	1	1	1
39061	1	1	1	1	1
39060	0	0	0	0	0
7488	1	1	1	1	1
50163	0	1	0	0	1
50167	1	0	1	0	1
36027	0	1	0	0	1
14	0	0	0	0	0
9933	0	1	0	0	1
50169	1	1	1	0	1
9934	1	1	1	1	1
32719	0	0	0	1	1
32714	0	0	0	0	0
16772	1	1	1	0	1
16773	0	1	0	0	1
19270	0	1	1	0	1
32711	0	0	0	0	0
32712	1	1	1	1	1
19273	1	1	1	1	1
22167	1	1	1	1	1
6093	1	1	1	1	1
6092	0	0	0	1	1
6095	1	1	1	1	1
6094	0	1	0	0	1
12066	0	0	0	0	0
6096	1	1	1	1	1
46825	0	1	0	0	1
21565	1	1	1	1	1
25748	1	1	1	1	1
43776	1	1	1	1	1
43775	1	1	1	1	1
25743	0	1	0	0	1
26670	0	1	0	0	1
43806	0	1	1	0	1
21669	0	1	0	0	1
21848	0	0	0	0	0
49831	1	1	1	1	1
24838	1	1	1	1	1
46729	0	0	0	0	0
46726	1	1	1	1	1
26676	1	1	1	1	1
46724	1	1	1	1	1
49042	0	1	0	0	1
46091	1	1	0	1	1
49516	0	0	0	0	0
24831	1	1	1	1	1
3672	1	1	1	1	1
48524	0	1	1	0	1
2541	1	1	0	1	1
2540	1	1	1	1	1
2546	1	0	1	1	1
26099	0	0	1	0	1
2549	0	1	0	1	1
1456	1	1	1	1	1
46828	1	1	1	1	1
11443	0	0	0	0	0
43118	0	0	0	0	0
43112	0	0	0	0	0
43113	1	1	1	1	1
43110	1	1	0	0	1
43111	1	1	1	1	1
43116	1	1	1	0	1
1103	0	0	0	0	0
5002	1	0	1	1	1
5001	1	1	1	1	1
3586	1	1	1	1	1
46542	0	0	0	0	0
3589	1	1	1	0	1
46547	1	1	1	1	1
46544	0	0	0	0	0
17139	1	1	1	1	1
17138	0	0	0	0	0
39895	1	1	1	1	1
38828	1	1	1	1	1
38829	1	1	1	1	1
17422	1	1	1	1	1
17133	0	1	0	0	1
17427	1	1	1	1	1
7821	1	1	1	0	1
36720	1	1	1	1	1
36723	0	0	0	0	0
13338	0	0	0	0	0
36725	1	1	1	1	1
36726	1	0	1	0	1
4420	1	1	1	1	1
13330	0	0	0	0	0
4426	0	0	0	0	0
9559	1	1	1	1	1
9550	0	1	0	0	1
9553	0	1	1	0	1
9552	0	0	0	0	0
9554	1	1	1	1	1
6218	1	1	1	1	1
48648	1	1	1	1	1
43993	0	1	0	1	1
48642	0	0	0	0	0
20131	1	1	1	1	1
20130	1	1	1	1	1
20137	0	1	0	0	1
48645	0	1	0	0	1
44764	0	1	0	0	1
39992	1	1	1	1	1
50932	0	1	0	0	1
44760	0	1	0	0	1
44768	0	1	0	0	1
46890	1	1	1	0	1
46892	1	1	1	1	1
46893	1	1	1	1	1
8744	0	0	0	0	0
13036	0	1	0	0	1
23542	0	1	0	0	1
46899	0	0	0	0	0
48027	0	0	0	0	0
2275	0	0	0	1	1
45017	0	0	0	0	0
45011	0	0	0	0	0
41040	1	1	1	1	1
45012	1	1	1	1	1
21957	0	1	0	0	1
27878	0	0	0	0	0
10358	0	1	0	0	1
50009	1	1	1	0	1
31567	1	1	1	1	1
44492	1	1	1	1	1
44494	1	1	1	1	1
29249	1	1	1	1	1
29247	0	0	0	0	0
29713	0	0	0	0	0
29242	0	1	0	0	1
29243	1	1	1	1	1
18512	1	1	1	1	1
8935	0	1	0	0	1
37092	0	1	0	0	1
8937	0	1	0	1	1
37094	0	0	0	0	0
33774	1	1	1	0	1
8932	1	1	1	1	1
33776	1	1	1	1	1
11869	0	0	0	0	0
37099	1	1	1	1	1
8938	1	1	1	1	1
44463	0	0	0	0	0
15141	1	1	1	1	1
34279	0	0	0	0	0
34275	0	0	0	0	0
15148	1	1	1	1	1
34276	1	1	1	1	1
41127	0	1	0	0	1
34272	0	1	1	0	1
7175	1	1	0	1	1
39523	1	1	1	1	1
39520	1	1	1	0	1
7172	1	1	1	0	1
7179	1	1	1	1	1
2916	1	0	1	0	1
31737	1	1	1	0	1
31736	1	1	0	1	1
31730	1	1	1	1	1
1697	1	1	1	1	1
1695	1	1	1	1	1
1692	1	1	1	1	1
37679	1	1	1	1	1
37675	0	1	1	0	1
37892	0	1	0	0	1
37670	1	1	1	1	1
33590	1	1	1	1	1
37672	0	1	1	0	1
714	0	1	1	1	1
12889	1	1	1	1	1
12887	0	1	0	0	1
30020	1	1	1	1	1
40643	0	1	0	0	1
40640	0	1	0	0	1
26654	0	0	0	0	0
26655	1	1	1	0	1
50312	0	0	0	0	0
26657	0	1	1	0	1
39291	1	1	1	1	1
40649	0	1	1	0	1
29633	1	1	1	1	1
15309	0	0	0	0	0
14761	0	0	0	0	0
24248	1	1	1	1	1
24241	0	0	0	0	0
15758	0	0	0	0	0
1477	0	1	0	0	1
30955	0	0	0	0	0
28042	0	0	0	0	0
28041	0	1	1	0	1
47263	0	1	0	0	1
28047	1	1	1	1	1
47266	0	0	0	0	0
23027	0	0	0	0	0
12461	1	1	1	1	1
13938	1	1	0	1	1
13934	0	0	1	0	1
12463	0	0	0	0	0
13931	0	0	0	0	0
15751	1	1	1	1	1
13933	0	0	0	0	0
14929	1	1	1	1	1
24	0	0	0	0	0
5587	0	1	0	0	1
28625	0	0	0	0	0
28624	1	1	1	1	1
20	1	1	1	1	1
23	1	1	1	1	1
24796	0	0	0	0	0
38213	0	0	0	0	0
38215	0	1	1	0	1
49773	1	1	1	1	1
40383	1	1	1	1	1
11274	1	1	1	1	1
11275	1	1	1	0	1
31998	0	0	0	0	0
43349	1	1	1	1	1
13683	1	1	1	1	1
29329	0	1	0	0	1
43345	0	0	0	0	0
11278	0	0	0	0	0
43342	1	1	1	1	1
32943	1	1	1	1	1
32945	0	1	0	0	1
19067	0	0	0	0	0
32949	1	1	0	1	1
38239	0	0	0	0	0
23681	1	1	0	0	1
35821	0	1	1	0	1
25355	1	1	1	1	1
25356	1	0	0	0	1
25352	0	0	0	0	0
15723	1	1	0	1	1
25683	0	1	0	0	1
25680	0	0	0	0	0
25681	1	1	1	1	1
25684	0	0	0	0	0
29725	0	0	0	0	0
23979	1	1	1	0	1
23977	0	1	1	0	1
22081	1	1	1	1	1
27268	1	0	1	0	1
22084	0	0	0	0	0
18255	1	1	1	1	1
27261	1	1	1	1	1
2288	1	0	0	0	1
25532	0	0	0	0	0
2282	0	0	0	0	0
2284	1	1	1	1	1
32364	0	0	0	0	0
19681	1	1	1	0	1
32360	1	1	1	1	1
32362	0	0	0	0	0
32369	1	1	0	1	1
19688	0	0	0	0	0
4539	0	1	1	0	1
42349	0	1	0	0	1
8315	0	0	1	1	1
15909	0	1	0	0	1
42344	1	1	1	1	1
42433	1	1	1	1	1
42346	1	1	1	1	1
46390	1	1	1	1	1
17302	0	0	0	0	0
17301	1	1	1	1	1
45671	0	1	0	0	1
10902	0	1	1	0	1
30452	1	1	1	0	1
9121	0	0	0	0	0
30674	0	1	0	0	1
10655	1	1	1	1	1
39858	1	1	1	0	1
10656	0	0	0	0	0
10302	0	0	0	0	0
10652	0	1	0	0	1
16433	1	1	1	1	1
15534	1	1	1	1	1
16437	1	1	1	1	1
43368	0	0	0	0	0
50023	0	1	0	0	1
6596	1	1	1	1	1
6287	0	0	0	0	0
7982	0	1	1	0	1
20832	0	1	0	0	1
20830	0	1	0	0	1
181	1	1	1	1	1
26133	0	1	0	0	1
26132	0	1	0	0	1
20838	1	1	1	1	1
20839	0	0	0	0	0
21303	0	1	0	0	1
46972	0	0	0	0	0
37462	1	1	1	1	1
49709	1	1	1	0	1
21306	1	1	1	1	1
21304	1	1	1	1	1
49705	1	0	1	0	1
37468	1	1	1	1	1
46979	0	0	0	0	0
49706	1	1	1	1	1
49701	0	1	0	0	1
869	1	1	1	1	1
38450	0	0	0	0	0
3445	0	0	0	0	0
22967	1	1	1	1	1
22964	1	1	1	1	1
862	1	1	1	1	1
865	0	0	0	0	0
22963	0	1	0	0	1
45378	1	1	1	1	1
2752	0	1	1	0	1
2750	1	0	1	0	1
2023	1	1	1	1	1
48250	0	0	0	0	0
1819	1	1	1	1	1
45372	0	0	0	0	0
45373	1	1	1	0	1
2759	1	1	1	1	1
43445	1	1	1	0	1
44023	0	0	0	0	0
44021	0	1	1	0	1
44020	1	1	1	1	1
44026	1	1	1	1	1
44537	0	0	0	0	0
44536	1	1	1	0	1
28732	0	1	1	0	1
14158	0	0	0	0	0
14159	1	1	1	1	1
14154	0	0	0	0	0
5219	0	1	0	0	1
10406	1	1	1	1	1
8700	0	0	0	0	0
13106	1	1	1	1	1
13103	0	1	0	0	1
18654	1	1	1	1	1
14486	1	1	1	1	1
37286	1	1	1	1	1
37281	1	1	1	1	1
18301	1	1	1	1	1
37282	0	1	1	0	1
18308	0	0	0	0	0
38026	1	1	1	1	1
38027	0	1	0	0	1
17937	1	1	1	1	1
38023	0	0	1	0	1
28450	0	1	1	1	1
14373	1	1	1	0	1
3054	1	1	1	1	1
33196	0	1	0	0	1
14376	0	1	0	0	1
33907	1	1	1	0	1
3051	1	1	1	1	1
27468	1	1	1	1	1
27466	1	1	1	1	1
20302	1	1	1	1	1
45953	0	0	0	0	0
50158	1	1	1	1	1
40073	0	0	0	0	0
19004	1	1	1	1	1
7631	0	0	0	0	0
19260	0	0	0	0	0
17865	0	0	0	0	0
41703	1	1	1	1	1
17750	1	1	1	1	1
37132	0	0	0	0	0
15684	1	1	1	1	1
29050	1	1	1	1	1
40254	1	1	1	1	1
29508	0	1	0	0	1
40256	1	1	1	0	1
40257	0	1	0	0	1
40259	0	0	0	0	0
29058	0	0	0	0	0
29502	1	1	1	1	1
1317	1	1	1	1	1
47701	1	1	1	1	1
1314	0	0	0	0	0
47707	1	1	1	0	1
1311	1	1	1	1	1
23768	0	1	0	0	1
28907	1	0	0	1	1
28904	1	1	1	1	1
26022	1	0	1	0	1
23762	1	1	1	1	1
28901	0	0	0	0	0
30907	1	1	1	1	1
15424	0	0	0	0	0
34484	1	1	1	1	1
12434	0	0	0	0	0
15421	1	1	0	1	1
27079	1	1	1	1	1
48828	0	0	0	0	0
27076	1	1	1	0	1
15428	0	0	0	0	0
15359	0	0	0	0	0
7538	0	0	0	0	0
35103	1	1	1	1	1
4806	1	1	1	1	1
31500	0	0	0	0	0
37010	1	1	1	1	1
40379	1	1	1	1	1
31506	0	1	0	0	1
31055	0	1	0	0	1
7720	0	1	0	0	1
31509	1	1	1	0	1
35022	1	1	1	0	1
50763	1	1	0	1	1
50810	0	1	0	0	1
32888	1	1	1	0	1
32884	1	1	1	1	1
32557	0	0	0	0	0
3946	1	1	1	1	1
32551	1	1	1	1	1
34738	0	1	0	0	1
14891	0	1	0	0	1
6700	1	1	1	1	1
8327	0	0	0	0	0
8326	1	1	1	1	1
34731	1	1	0	1	1
48310	1	1	1	1	1
39085	0	0	0	0	0
39081	0	0	0	0	0
39083	1	1	1	1	1
39082	1	1	1	1	1
50109	0	1	1	0	1
50108	1	1	1	1	1
24474	0	0	0	0	0
24473	0	1	0	0	1
24470	0	1	1	0	1
24471	0	1	0	0	1
35283	1	1	1	1	1
35282	0	1	0	0	1
50104	0	1	0	0	1
50107	0	1	1	0	1
48314	1	1	1	0	1
38937	0	1	0	0	1
19213	0	0	0	0	0
32771	0	1	0	0	1
22412	0	0	0	0	0
22141	0	1	1	0	1
22143	0	0	0	0	0
13746	1	1	1	1	1
43756	1	1	1	1	1
13745	0	0	1	0	1
13742	0	1	1	0	1
26308	1	1	1	1	1
13741	1	1	1	1	1
27921	1	0	0	0	1
43758	0	1	0	0	1
13749	1	1	1	1	1
43286	0	0	0	0	0
43285	0	0	0	1	1
3611	1	1	1	1	1
3614	0	1	0	0	1
3618	0	1	0	0	1
21826	1	0	0	0	1
5770	0	1	0	0	1
43131	0	1	1	0	1
43132	0	0	0	0	0
5772	1	1	1	1	1
43134	1	1	1	1	1
46741	1	1	1	1	1
2560	1	1	1	1	1
5774	0	1	1	1	1
11429	0	0	0	0	0
11428	1	1	1	1	1
32080	0	1	1	0	1
32083	0	0	0	0	0
11421	0	0	0	0	0
11420	0	0	0	0	0
11423	1	1	1	1	1
11422	0	1	0	0	1
11427	0	0	0	0	0
5029	1	1	1	1	1
38597	1	1	1	1	1
17113	0	0	1	0	1
38591	1	1	1	1	1
17111	0	1	0	0	1
17449	1	1	1	0	1
12582	0	0	0	0	0
48420	0	1	0	0	1
4441	0	1	0	0	1
13352	0	0	0	0	0
4445	1	1	1	1	1
4447	1	1	1	0	1
4448	0	0	0	0	0
13358	0	0	0	0	0
966	1	1	0	0	1
967	0	1	0	0	1
36258	1	1	1	1	1
49407	0	0	0	0	0
36707	1	1	1	1	1
36706	1	0	1	0	1
36257	0	0	0	0	0
968	0	0	0	0	0
20399	0	0	1	0	1
49065	0	1	1	0	1
42084	1	1	1	1	1
42083	0	0	0	0	0
46701	1	1	1	1	1
24812	0	0	0	0	0
42080	1	1	1	1	1
49069	0	0	0	0	0
42089	0	1	0	0	1
37587	1	1	1	1	1
41280	0	1	1	0	1
48620	0	1	0	0	1
20152	1	1	0	1	1
20157	1	1	1	0	1
34947	0	0	0	0	0
34946	0	0	0	0	0
44700	1	1	1	1	1
20462	1	1	1	1	1
44706	0	1	0	0	1
21127	1	1	1	1	1
33758	0	1	0	0	1
34942	1	1	0	1	1
46562	1	1	1	1	1
46563	1	1	1	1	1
42667	0	1	1	0	1
48137	1	1	1	1	1
49506	0	1	0	0	1
28498	0	0	0	0	0
42884	0	0	0	0	0
21859	1	0	1	0	1
1532	1	1	1	1	1
45032	1	1	1	1	1
49056	1	1	1	1	1
27899	1	1	1	1	1
27898	1	1	1	1	1
45035	1	1	1	0	1
45034	0	0	0	0	0
46731	0	0	0	0	0
646	1	1	1	1	1
27893	1	1	1	1	1
24820	1	1	0	1	1
39647	1	1	1	0	1
29265	1	1	1	0	1
10464	1	1	1	1	1
10462	0	0	0	0	0
29261	0	0	0	0	0
10460	1	1	1	1	1
28495	1	1	1	0	1
49500	1	1	1	1	1
29269	1	1	1	1	1
10469	0	1	1	0	1
47384	1	1	1	0	1
19893	1	0	1	0	1
13978	1	1	1	1	1
18538	0	0	0	0	0
8916	0	0	0	0	0
8914	1	0	0	1	1
18829	0	0	0	0	0
18827	1	1	1	1	1
20913	0	0	0	0	0
18825	1	1	1	0	1
18534	0	0	0	0	0
37073	0	1	1	0	1
11841	1	1	1	1	1
18537	0	1	1	0	1
47167	0	1	1	0	1
15160	1	1	1	1	1
30595	0	1	0	0	1
30597	1	1	1	1	1
30590	1	1	1	1	1
47165	1	1	1	0	1
30592	1	1	1	0	1
30221	1	1	1	1	1
29191	1	1	1	1	1
39501	0	1	0	0	1
1611	1	0	1	1	1
16593	0	1	0	0	1
18794	1	0	1	0	1
23897	1	1	1	1	1
18792	1	1	1	1	1
18793	1	1	1	1	1
23320	1	0	1	0	1
18798	0	0	1	0	1
49938	0	0	0	0	0
37618	1	1	1	0	1
37619	1	1	1	1	1
25514	1	1	1	1	1
22541	0	1	0	0	1
1670	0	1	0	0	1
37617	1	1	1	1	1
1673	0	0	0	0	0
42362	1	1	1	1	1
30048	0	1	0	0	1
642	0	0	1	1	1
3826	0	0	1	0	1
30045	0	0	0	0	0
40621	0	0	0	0	0
29990	1	1	1	1	1
40625	1	1	1	0	1
36732	0	1	0	0	1
14742	1	1	0	1	1
24269	0	0	0	0	0
47937	0	1	0	0	1
28025	0	1	1	0	1
28024	1	0	0	0	1
28028	0	1	0	0	1
43639	0	0	0	0	0
1410	1	0	1	1	1
1411	0	0	0	0	0
1416	1	1	1	1	1
1417	1	1	1	1	1
19490	1	1	1	1	1
15675	1	1	0	0	1
13919	0	1	0	0	1
13918	1	1	1	0	1
45426	0	0	0	0	0
41774	0	1	0	0	1
45427	1	1	1	1	1
13917	0	1	0	0	1
4207	1	1	1	1	1
37356	1	1	1	1	1
5565	1	1	1	1	1
5567	1	0	1	1	1
5560	1	1	1	1	1
5561	0	0	0	0	0
34032	0	0	0	0	0
38270	0	0	0	0	0
42730	1	1	1	1	1
38275	1	1	1	1	1
34039	0	1	0	0	1
17532	1	1	1	0	1
50597	0	0	0	0	0
35344	0	1	1	0	1
35615	1	1	0	1	1
35616	1	1	1	1	1
305	0	0	0	0	0
50598	0	1	0	0	1
50599	1	1	1	1	1
11213	1	1	1	1	1
11214	1	1	1	1	1
11215	0	0	0	0	0
28494	0	1	0	0	1
19046	0	0	0	0	0
32962	0	1	0	1	1
22311	1	1	1	1	1
22310	1	1	1	1	1
27799	1	1	1	1	1
12560	0	0	0	0	0
22318	1	1	1	1	1
648	0	1	0	0	1
27795	1	1	1	0	1
37353	0	0	0	0	0
25337	0	1	0	0	1
25334	1	1	1	1	1
2779	1	1	1	1	1
25339	1	1	1	0	1
23950	1	1	1	1	1
23407	1	1	1	1	1
39837	1	1	1	1	1
19938	0	0	0	0	0
23403	0	1	0	0	1
37352	0	0	0	0	0
27246	0	0	0	0	0
27247	1	1	1	1	1
